Move Name,Move Type,Move Class,Pokemon Name,Pokemon Type,Pokemon Type2
Night Slash,Dark,Charge,Scizor Purified,Bug,Steel
Night Slash,Dark,Charge,Scizor Shadow,Bug,Steel
Night Slash,Dark,Charge,Scyther,Bug,Flying
Night Slash,Dark,Charge,Scyther Normal,Bug,Flying
Night Slash,Dark,Charge,Scyther Purified,Bug,Flying
Night Slash,Dark,Charge,Scyther Shadow,Bug,Flying
Night Slash,Dark,Charge,Slakoth,Normal,
Night Slash,Dark,Charge,Spinarak,Bug,Poison
Night Slash,Dark,Charge,Zangoose,Normal,
Octazooka,Water,Charge,Kingdra,Water,Dragon
Octazooka,Water,Charge,Octillery,Water,
Ominous Wind,Ghost,Charge,Drifblim,Ghost,Flying
Ominous Wind,Ghost,Charge,Drifloon,Ghost,Flying
Ominous Wind,Ghost,Charge,Dusknoir,Ghost,
Ominous Wind,Ghost,Charge,Dusknoir Normal,Ghost,
Ominous Wind,Ghost,Charge,Dusknoir Purified,Ghost,
Ominous Wind,Ghost,Charge,Dusknoir Shadow,Ghost,
Ominous Wind,Ghost,Charge,Duskull,Ghost,
Ominous Wind,Ghost,Charge,Duskull Normal,Ghost,
Ominous Wind,Ghost,Charge,Duskull Purified,Ghost,
Ominous Wind,Ghost,Charge,Duskull Shadow,Ghost,
Ominous Wind,Ghost,Charge,Frillish,Water,Ghost
Ominous Wind,Ghost,Charge,Giratina Origin,Ghost,Dragon
Ominous Wind,Ghost,Charge,Masquerain,Bug,Flying
Ominous Wind,Ghost,Charge,Misdreavus,Ghost,
Ominous Wind,Ghost,Charge,Rotom,Electric,Ghost
Ominous Wind,Ghost,Charge,Rotom Fan,Electric,Flying
Ominous Wind,Ghost,Charge,Rotom Mow,Electric,Grass
Ominous Wind,Ghost,Charge,Rotom Normal,Electric,Ghost
Ominous Wind,Ghost,Charge,Shuppet,Ghost,
Ominous Wind,Ghost,Charge,Shuppet Normal,Ghost,
Ominous Wind,Ghost,Charge,Shuppet Purified,Ghost,
Ominous Wind,Ghost,Charge,Shuppet Shadow,Ghost,
Ominous Wind,Ghost,Charge,Spiritomb,Ghost,Dark
Ominous Wind,Ghost,Charge,Xatu,Psychic,Flying
Ominous Wind,Ghost,Charge,Yamask,Ghost,
Outrage,Dragon,Charge,Abomasnow,Grass,Ice
Outrage,Dragon,Charge,Abomasnow Normal,Grass,Ice
Outrage,Dragon,Charge,Abomasnow Purified,Grass,Ice
Outrage,Dragon,Charge,Abomasnow Shadow,Grass,Ice
Outrage,Dragon,Charge,Arceus,Normal,
Outrage,Dragon,Charge,Arceus Bug,Bug,
Outrage,Dragon,Charge,Arceus Dark,Dark,
Outrage,Dragon,Charge,Arceus Dragon,Dragon,
Outrage,Dragon,Charge,Arceus Electric,Electric,
Outrage,Dragon,Charge,Arceus Fairy,Fairy,
Outrage,Dragon,Charge,Arceus Fighting,Fighting,
Outrage,Dragon,Charge,Arceus Fire,Fire,
Outrage,Dragon,Charge,Arceus Flying,Flying,
Outrage,Dragon,Charge,Arceus Ghost,Ghost,
Outrage,Dragon,Charge,Arceus Grass,Grass,
Outrage,Dragon,Charge,Arceus Ground,Ground,
Outrage,Dragon,Charge,Arceus Ice,Ice,
Outrage,Dragon,Charge,Arceus Normal,Normal,
Outrage,Dragon,Charge,Arceus Poison,Poison,
Outrage,Dragon,Charge,Arceus Psychic,Psychic,
Outrage,Dragon,Charge,Arceus Rock,Rock,
Outrage,Dragon,Charge,Arceus Steel,Steel,
Outrage,Dragon,Charge,Arceus Water,Water,
Outrage,Dragon,Charge,Dragonite,Dragon,Flying
Outrage,Dragon,Charge,Dragonite Normal,Dragon,Flying
Outrage,Dragon,Charge,Dragonite Purified,Dragon,Flying
Outrage,Dragon,Charge,Dragonite Shadow,Dragon,Flying
Outrage,Dragon,Charge,Garchomp,Dragon,Ground
Outrage,Dragon,Charge,Garchomp Normal,Dragon,Ground
Outrage,Dragon,Charge,Garchomp Purified,Dragon,Ground
Outrage,Dragon,Charge,Garchomp Shadow,Dragon,Ground
Outrage,Dragon,Charge,Gyarados,Water,Flying
Outrage,Dragon,Charge,Gyarados Normal,Water,Flying
Outrage,Dragon,Charge,Gyarados Purified,Water,Flying
Outrage,Dragon,Charge,Gyarados Shadow,Water,Flying
Outrage,Dragon,Charge,Kangaskhan,Normal,
Outrage,Dragon,Charge,Kangaskhan Normal,Normal,
Outrage,Dragon,Charge,Kangaskhan Purified,Normal,
Outrage,Dragon,Charge,Kangaskhan Shadow,Normal,
Outrage,Dragon,Charge,Kingdra,Water,Dragon
Outrage,Dragon,Charge,Krookodile,Ground,Dark
Outrage,Dragon,Charge,Kyurem Black,Dragon,Ice
Outrage,Dragon,Charge,Landorus,Ground,Flying
Outrage,Dragon,Charge,Landorus Incarnate,Ground,Flying
Outrage,Dragon,Charge,Landorus Therian,Ground,Flying
Outrage,Dragon,Charge,Latias,Dragon,Psychic
Outrage,Dragon,Charge,Rampardos,Rock,
Outrage,Dragon,Charge,Rayquaza,Dragon,Flying
Outrage,Dragon,Charge,Snorlax,Normal,
Outrage,Dragon,Charge,Snorlax Normal,Normal,
Outrage,Dragon,Charge,Snorlax Purified,Normal,
Outrage,Dragon,Charge,Snorlax Shadow,Normal,
Outrage,Dragon,Charge,Zekrom,Dragon,Electric
Overheat,Fire,Charge,Blaziken,Fire,Fighting
Overheat,Fire,Charge,Camerupt,Fire,Ground
Overheat,Fire,Charge,Chandelure,Ghost,Fire
Overheat,Fire,Charge,Charizard,Fire,Flying
Overheat,Fire,Charge,Charizard Normal,Fire,Flying
Overheat,Fire,Charge,Charizard Purified,Fire,Flying
Overheat,Fire,Charge,Charizard Shadow,Fire,Flying
Overheat,Fire,Charge,Darmanitan Standard,Fire,
Overheat,Fire,Charge,Darmanitan Standard,Fire,
Overheat,Fire,Charge,Darmanitan Zen,Fire,Psychic
Overheat,Fire,Charge,Entei,Fire,
Overheat,Fire,Charge,Flareon,Fire,
Overheat,Fire,Charge,Magcargo,Fire,Rock
Overheat,Fire,Charge,Mew,Psychic,
Overheat,Fire,Charge,Moltres,Fire,Flying
Overheat,Fire,Charge,Moltres Normal,Fire,Flying
Overheat,Fire,Charge,Moltres Purified,Fire,Flying
Overheat,Fire,Charge,Moltres Shadow,Fire,Flying
Overheat,Fire,Charge,Ninetales,Fire,
Overheat,Fire,Charge,Ninetales Normal,Fire,
Overheat,Fire,Charge,Reshiram,Dragon,Fire
Overheat,Fire,Charge,Rotom Heat,Electric,Fire
Overheat,Fire,Charge,Torkoal,Fire,
Overheat,Fire,Charge,Typhlosion,Fire,
Overheat,Fire,Charge,Victini,Psychic,Fire
Overheat,Fire,Charge,Volcarona,Bug,Fire
Overheat,Fire,Charge,Weezing Galarian,Poison,Fairy
Peck,Flying,Fast,Altaria,Dragon,Flying
Peck,Flying,Fast,Chatot,Normal,Flying
Peck,Flying,Fast,Combusken,Fire,Fighting
Peck,Flying,Fast,Doduo,Normal,Flying
Peck,Flying,Fast,Fearow,Normal,Flying
Peck,Flying,Fast,Goldeen,Water,
Peck,Flying,Fast,Honchkrow,Dark,Flying
Peck,Flying,Fast,Honchkrow Normal,Dark,Flying
Peck,Flying,Fast,Honchkrow Purified,Dark,Flying
Peck,Flying,Fast,Honchkrow Shadow,Dark,Flying
Peck,Flying,Fast,Hoothoot,Normal,Flying
Peck,Flying,Fast,Karrablast,Bug,
Peck,Flying,Fast,Murkrow,Dark,Flying
Peck,Flying,Fast,Murkrow Normal,Dark,Flying
Peck,Flying,Fast,Murkrow Purified,Dark,Flying
Peck,Flying,Fast,Murkrow Shadow,Dark,Flying
Peck,Flying,Fast,Natu,Psychic,Flying
Peck,Flying,Fast,Nidoran Male,Poison,
Peck,Flying,Fast,Rufflet,Normal,Flying
Peck,Flying,Fast,Seaking,Water,
Peck,Flying,Fast,Spearow,Normal,Flying
Peck,Flying,Fast,Swablu,Normal,Flying
Peck,Flying,Fast,Taillow,Normal,Flying
Peck,Flying,Fast,Togepi,Fairy,
Petal Blizzard,Grass,Charge,Bellossom,Grass,
Petal Blizzard,Grass,Charge,Bellossom Normal,Grass,
Petal Blizzard,Grass,Charge,Bellossom Purified,Grass,
Petal Blizzard,Grass,Charge,Bellossom Shadow,Grass,
Petal Blizzard,Grass,Charge,Cherubi,Grass,
Petal Blizzard,Grass,Charge,Gloom,Grass,Poison
Petal Blizzard,Grass,Charge,Gloom Normal,Grass,Poison
Petal Blizzard,Grass,Charge,Gloom Purified,Grass,Poison
Petal Blizzard,Grass,Charge,Gloom Shadow,Grass,Poison
Petal Blizzard,Grass,Charge,Lilligant,Grass,
Petal Blizzard,Grass,Charge,Maractus,Grass,
Petal Blizzard,Grass,Charge,Meganium,Grass,
Petal Blizzard,Grass,Charge,Roselia,Grass,Poison
Petal Blizzard,Grass,Charge,Sunflora,Grass,
Petal Blizzard,Grass,Charge,Venusaur,Grass,Poison
Petal Blizzard,Grass,Charge,Venusaur Normal,Grass,Poison
Petal Blizzard,Grass,Charge,Venusaur Purified,Grass,Poison
Petal Blizzard,Grass,Charge,Venusaur Shadow,Grass,Poison
Petal Blizzard,Grass,Charge,Vileplume,Grass,Poison
Petal Blizzard,Grass,Charge,Vileplume Normal,Grass,Poison
Petal Blizzard,Grass,Charge,Vileplume Purified,Grass,Poison
Petal Blizzard,Grass,Charge,Vileplume Shadow,Grass,Poison
Play Rough,Fairy,Charge,Azumarill,Water,Fairy
Play Rough,Fairy,Charge,Beartic,Ice,
Play Rough,Fairy,Charge,Cubchoo,Ice,
Play Rough,Fairy,Charge,Delcatty,Normal,
Play Rough,Fairy,Charge,Donphan,Ground,
Play Rough,Fairy,Charge,Glameow,Normal,
Play Rough,Fairy,Charge,Granbull,Fairy,
Play Rough,Fairy,Charge,Herdier,Normal,
Play Rough,Fairy,Charge,Liepard,Dark,
Play Rough,Fairy,Charge,Mawile,Steel,Fairy
Play Rough,Fairy,Charge,Mightyena,Dark,
Play Rough,Fairy,Charge,Persian,Normal,
Play Rough,Fairy,Charge,Persian Alola,Dark,
Play Rough,Fairy,Charge,Persian Normal,Normal,
Play Rough,Fairy,Charge,Persian Purified,Normal,
Play Rough,Fairy,Charge,Persian Shadow,Normal,
Play Rough,Fairy,Charge,Purrloin,Dark,
Play Rough,Fairy,Charge,Purugly,Normal,
Play Rough,Fairy,Charge,Slaking,Normal,
Play Rough,Fairy,Charge,Stoutland,Normal,
Play Rough,Fairy,Charge,Teddiursa,Normal,
Play Rough,Fairy,Charge,Ursaring,Normal,
Play Rough,Fairy,Charge,Weezing Galarian,Poison,Fairy
Play Rough,Fairy,Charge,Wigglytuff,Normal,Fairy
Poison Fang,Poison,Charge,Carvanha,Water,Dark
Poison Fang,Poison,Charge,Ekans,Poison,
Poison Fang,Poison,Charge,Ekans Normal,Poison,
Poison Fang,Poison,Charge,Ekans Purified,Poison,
Poison Fang,Poison,Charge,Ekans Shadow,Poison,
Poison Fang,Poison,Charge,Golbat,Poison,Flying
Poison Fang,Poison,Charge,Golbat Normal,Poison,Flying
Poison Fang,Poison,Charge,Golbat Purified,Poison,Flying
Poison Fang,Poison,Charge,Golbat Shadow,Poison,Flying
Poison Fang,Poison,Charge,Mightyena,Dark,
Poison Fang,Poison,Charge,Nidoran Female,Poison,
Poison Fang,Poison,Charge,Nidorina,Poison,
Poison Fang,Poison,Charge,Poochyena,Dark,
Poison Fang,Poison,Charge,Seviper,Poison,
Poison Fang,Poison,Charge,Sharpedo,Water,Dark
Poison Fang,Poison,Charge,Venonat,Bug,Poison
Poison Fang,Poison,Charge,Venonat Normal,Bug,Poison
Poison Fang,Poison,Charge,Venonat Purified,Bug,Poison
Poison Fang,Poison,Charge,Venonat Shadow,Bug,Poison
Poison Fang,Poison,Charge,Zubat,Poison,Flying
Poison Fang,Poison,Charge,Zubat Normal,Poison,Flying
Poison Fang,Poison,Charge,Zubat Purified,Poison,Flying
Poison Fang,Poison,Charge,Zubat Shadow,Poison,Flying
Poison Jab,Poison,Fast,Beedrill,Bug,Poison
Poison Jab,Poison,Fast,Beedrill Normal,Bug,Poison
Poison Jab,Poison,Fast,Beedrill Purified,Bug,Poison
Poison Jab,Poison,Fast,Beedrill Shadow,Bug,Poison
Poison Jab,Poison,Fast,Cacturne,Grass,Dark
Poison Jab,Poison,Fast,Cacturne Normal,Grass,Dark
Poison Jab,Poison,Fast,Cacturne Purified,Grass,Dark
Poison Jab,Poison,Fast,Cacturne Shadow,Grass,Dark
Poison Jab,Poison,Fast,Conkeldurr,Fighting,
Poison Jab,Poison,Fast,Croagunk,Poison,Fighting
Poison Jab,Poison,Fast,Deoxys Attack,Psychic,
Poison Jab,Poison,Fast,Grimer,Poison,
Poison Jab,Poison,Fast,Grimer Alola,Poison,Dark
Poison Jab,Poison,Fast,Grimer Normal,Poison,
Poison Jab,Poison,Fast,Grimer Purified,Poison,
Poison Jab,Poison,Fast,Grimer Shadow,Poison,
Poison Jab,Poison,Fast,Gurdurr,Fighting,
Poison Jab,Poison,Fast,Keldeo Ordinary,Water,Fighting
Poison Jab,Poison,Fast,Keldeo Ordinary,Water,Fighting
Poison Jab,Poison,Fast,Keldeo Resolute,Water,Fighting
Poison Jab,Poison,Fast,Maractus,Grass,
Poison Jab,Poison,Fast,Mew,Psychic,
Poison Jab,Poison,Fast,Mienshao,Fighting,
Poison Jab,Poison,Fast,Muk,Poison,
Poison Jab,Poison,Fast,Muk Alola,Poison,Dark
Poison Jab,Poison,Fast,Muk Normal,Poison,
Poison Jab,Poison,Fast,Muk Purified,Poison,
Poison Jab,Poison,Fast,Muk Shadow,Poison,
Poison Jab,Poison,Fast,Nidoking,Poison,Ground
Poison Jab,Poison,Fast,Nidoqueen,Poison,Ground
Poison Jab,Poison,Fast,Nidorino,Poison,
Poison Jab,Poison,Fast,Roselia,Grass,Poison
Poison Jab,Poison,Fast,Roserade,Grass,Poison
Poison Jab,Poison,Fast,Sawk,Fighting,
Poison Jab,Poison,Fast,Scolipede,Bug,Poison
Poison Jab,Poison,Fast,Seviper,Poison,
Poison Jab,Poison,Fast,Skuntank,Poison,Dark
Poison Jab,Poison,Fast,Tentacruel,Water,Poison
Poison Jab,Poison,Fast,Toxicroak,Poison,Fighting
Poison Sting,Poison,Fast,Ariados,Bug,Poison
Poison Sting,Poison,Fast,Cacnea,Grass,
Poison Sting,Poison,Fast,Cacnea Normal,Grass,
Poison Sting,Poison,Fast,Cacnea Purified,Grass,
Poison Sting,Poison,Fast,Cacnea Shadow,Grass,
Poison Sting,Poison,Fast,Cascoon,Bug,
Poison Sting,Poison,Fast,Croagunk,Poison,Fighting
Poison Sting,Poison,Fast,Drapion,Poison,Dark
Poison Sting,Poison,Fast,Ekans,Poison,
Poison Sting,Poison,Fast,Ekans Normal,Poison,
Poison Sting,Poison,Fast,Ekans Purified,Poison,
Poison Sting,Poison,Fast,Ekans Shadow,Poison,
Poison Sting,Poison,Fast,Kakuna,Bug,Poison
Poison Sting,Poison,Fast,Kakuna Normal,Bug,Poison
Poison Sting,Poison,Fast,Kakuna Purified,Bug,Poison
Poison Sting,Poison,Fast,Kakuna Shadow,Bug,Poison
Poison Sting,Poison,Fast,Nidoran Female,Poison,
Poison Sting,Poison,Fast,Nidoran Male,Poison,
Poison Sting,Poison,Fast,Nidorina,Poison,
Poison Sting,Poison,Fast,Nidorino,Poison,
Poison Sting,Poison,Fast,Qwilfish,Water,Poison
Poison Sting,Poison,Fast,Silcoon,Bug,
Poison Sting,Poison,Fast,Skorupi,Poison,Bug
Poison Sting,Poison,Fast,Spinarak,Bug,Poison
Poison Sting,Poison,Fast,Tentacool,Water,Poison
Poison Sting,Poison,Fast,Venipede,Bug,Poison
Poison Sting,Poison,Fast,Vespiquen,Bug,Flying
Poison Sting,Poison,Fast,Weedle,Bug,Poison
Poison Sting,Poison,Fast,Weedle Normal,Bug,Poison
Poison Sting,Poison,Fast,Weedle Purified,Bug,Poison
Poison Sting,Poison,Fast,Weedle Shadow,Bug,Poison
Poison Sting,Poison,Fast,Whirlipede,Bug,Poison
Pound,Normal,Fast,Audino,Normal,
Pound,Normal,Fast,Blissey,Normal,
Pound,Normal,Fast,Buneary,Normal,
Pound,Normal,Fast,Chansey,Normal,
Pound,Normal,Fast,Cinccino,Normal,
Pound,Normal,Fast,Clefairy,Fairy,
Pound,Normal,Fast,Cleffa,Fairy,
Pound,Normal,Fast,Drowzee,Psychic,
Pound,Normal,Fast,Drowzee Normal,Psychic,
Pound,Normal,Fast,Drowzee Purified,Psychic,
Pound,Normal,Fast,Drowzee Shadow,Psychic,
Pound,Normal,Fast,Finneon,Water,
Pound,Normal,Fast,Gothita,Psychic,
Pound,Normal,Fast,Gothorita,Psychic,
Pound,Normal,Fast,Gulpin,Poison,
Pound,Normal,Fast,Happiny,Normal,
Pound,Normal,Fast,Igglybuff,Normal,Fairy
Pound,Normal,Fast,Jigglypuff,Normal,Fairy
Pound,Normal,Fast,Lopunny,Normal,
Pound,Normal,Fast,Mew,Psychic,
Pound,Normal,Fast,Mienfoo,Fighting,
Pound,Normal,Fast,Mime Jr,Psychic,Fairy
Pound,Normal,Fast,Minccino,Normal,
Pound,Normal,Fast,Piplup,Water,
Pound,Normal,Fast,Smoochum,Ice,Psychic
Pound,Normal,Fast,Timburr,Fighting,
Pound,Normal,Fast,Treecko,Grass,
Pound,Normal,Fast,Trubbish,Poison,
Pound,Normal,Fast,Whismur,Normal,
Pound,Normal,Fast,Wigglytuff,Normal,Fairy
Powder Snow,Ice,Fast,Abomasnow,Grass,Ice
Powder Snow,Ice,Fast,Abomasnow Normal,Grass,Ice
Powder Snow,Ice,Fast,Abomasnow Purified,Grass,Ice
Powder Snow,Ice,Fast,Abomasnow Shadow,Grass,Ice
Powder Snow,Ice,Fast,Beartic,Ice,
Powder Snow,Ice,Fast,Castform Snowy,Ice,
Powder Snow,Ice,Fast,Cubchoo,Ice,
Powder Snow,Ice,Fast,Froslass,Ice,Ghost
Powder Snow,Ice,Fast,Mamoswine,Ice,Ground
Powder Snow,Ice,Fast,Ninetales Alola,Ice,Fairy
Powder Snow,Ice,Fast,Piloswine,Ice,Ground
Powder Snow,Ice,Fast,Sandshrew Alola,Ice,Steel
Powder Snow,Ice,Fast,Sandslash Alola,Ice,Steel
Powder Snow,Ice,Fast,Sealeo,Ice,Water
Powder Snow,Ice,Fast,Smoochum,Ice,Psychic
Powder Snow,Ice,Fast,Snorunt,Ice,
Powder Snow,Ice,Fast,Snover,Grass,Ice
Powder Snow,Ice,Fast,Snover Normal,Grass,Ice
Powder Snow,Ice,Fast,Snover Purified,Grass,Ice
Powder Snow,Ice,Fast,Snover Shadow,Grass,Ice
Powder Snow,Ice,Fast,Swinub,Ice,Ground
Powder Snow,Ice,Fast,Vanillite,Ice,
Powder Snow,Ice,Fast,Vulpix Alola,Ice,
Power Gem,Rock,Charge,Ampharos,Electric,
Power Gem,Rock,Charge,Ampharos Normal,Electric,
Power Gem,Rock,Charge,Ampharos Purified,Electric,
Power Gem,Rock,Charge,Ampharos Shadow,Electric,
Power Gem,Rock,Charge,Corsola,Water,Rock
Power Gem,Rock,Charge,Flaaffy,Electric,
Power Gem,Rock,Charge,Flaaffy Normal,Electric,
Power Gem,Rock,Charge,Flaaffy Purified,Electric,
Power Gem,Rock,Charge,Flaaffy Shadow,Electric,
Power Gem,Rock,Charge,Persian,Normal,
Power Gem,Rock,Charge,Persian Normal,Normal,
Power Gem,Rock,Charge,Persian Purified,Normal,
Power Gem,Rock,Charge,Persian Shadow,Normal,
Power Gem,Rock,Charge,Sableye,Dark,Ghost
Power Gem,Rock,Charge,Sableye Normal,Dark,Ghost
Power Gem,Rock,Charge,Sableye Purified,Dark,Ghost
Power Gem,Rock,Charge,Sableye Shadow,Dark,Ghost
Power Gem,Rock,Charge,Starmie,Water,Psychic
Power Gem,Rock,Charge,Staryu,Water,
Power Gem,Rock,Charge,Vespiquen,Bug,Flying
Power Up Punch,Fighting,Charge,Heatmor,Fire,
Power Up Punch,Fighting,Charge,Hitmonchan,Fighting,
Power Up Punch,Fighting,Charge,Hitmonchan Normal,Fighting,
Power Up Punch,Fighting,Charge,Hitmonchan Purified,Fighting,
Power Up Punch,Fighting,Charge,Hitmonchan Shadow,Fighting,
Power Up Punch,Fighting,Charge,Kangaskhan,Normal,
Power Up Punch,Fighting,Charge,Kangaskhan Normal,Normal,
Power Up Punch,Fighting,Charge,Kangaskhan Purified,Normal,
Power Up Punch,Fighting,Charge,Kangaskhan Shadow,Normal,
Power Up Punch,Fighting,Charge,Lucario,Fighting,Steel
Power Up Punch,Fighting,Charge,Mawile,Steel,Fairy
Power Up Punch,Fighting,Charge,Medicham,Fighting,Psychic
Power Up Punch,Fighting,Charge,Poliwrath,Water,Fighting
Power Up Punch,Fighting,Charge,Poliwrath Normal,Water,Fighting
Power Up Punch,Fighting,Charge,Poliwrath Purified,Water,Fighting
Power Up Punch,Fighting,Charge,Poliwrath Shadow,Water,Fighting
Power Up Punch,Fighting,Charge,Scrafty,Dark,Fighting
Power Whip,Grass,Charge,Bellsprout,Grass,Poison
Power Whip,Grass,Charge,Bellsprout Normal,Grass,Poison
Power Whip,Grass,Charge,Bellsprout Purified,Grass,Poison
Power Whip,Grass,Charge,Bellsprout Shadow,Grass,Poison
Power Whip,Grass,Charge,Bulbasaur,Grass,Poison
Power Whip,Grass,Charge,Bulbasaur Fall 2019,Grass,Poison
Power Whip,Grass,Charge,Bulbasaur Normal,Grass,Poison
Power Whip,Grass,Charge,Bulbasaur Purified,Grass,Poison
Power Whip,Grass,Charge,Bulbasaur Shadow,Grass,Poison
Power Whip,Grass,Charge,Carnivine,Grass,
Power Whip,Grass,Charge,Ferrothorn,Grass,Steel
Power Whip,Grass,Charge,Ivysaur,Grass,Poison
Power Whip,Grass,Charge,Ivysaur Normal,Grass,Poison
Power Whip,Grass,Charge,Ivysaur Purified,Grass,Poison
Power Whip,Grass,Charge,Ivysaur Shadow,Grass,Poison
Power Whip,Grass,Charge,Lickitung,Normal,
Power Whip,Grass,Charge,Tangrowth,Grass,
Power Whip,Grass,Charge,Weepinbell,Grass,Poison
Power Whip,Grass,Charge,Weepinbell Normal,Grass,Poison
Power Whip,Grass,Charge,Weepinbell Purified,Grass,Poison
Power Whip,Grass,Charge,Weepinbell Shadow,Grass,Poison
Present,Normal,Fast,Delibird,Ice,Flying
Present,Normal,Fast,Delibird Normal,Ice,Flying
Present,Normal,Fast,Delibird Purified,Ice,Flying
Present,Normal,Fast,Delibird Shadow,Ice,Flying
Psybeam,Psychic,Charge,Baltoy,Ground,Psychic
Psybeam,Psychic,Charge,Drowzee,Psychic,
Psybeam,Psychic,Charge,Drowzee Normal,Psychic,
Psybeam,Psychic,Charge,Drowzee Purified,Psychic,
Psybeam,Psychic,Charge,Drowzee Shadow,Psychic,
Psybeam,Psychic,Charge,Elgyem,Psychic,
Psybeam,Psychic,Charge,Espeon,Psychic,
Psybeam,Psychic,Charge,Gothita,Psychic,
Psybeam,Psychic,Charge,Gothorita,Psychic,
Psybeam,Psychic,Charge,Kadabra,Psychic,
Psybeam,Psychic,Charge,Kadabra Normal,Psychic,
Psybeam,Psychic,Charge,Kadabra Purified,Psychic,
Psybeam,Psychic,Charge,Kadabra Shadow,Psychic,
Psybeam,Psychic,Charge,Mime Jr,Psychic,Fairy
Psybeam,Psychic,Charge,Mothim,Bug,Flying
Psybeam,Psychic,Charge,Mr Mime,Psychic,Fairy
Psybeam,Psychic,Charge,Munna,Psychic,
Psybeam,Psychic,Charge,Psyduck,Water,
Psybeam,Psychic,Charge,Psyduck Normal,Water,
Psybeam,Psychic,Charge,Psyduck Purified,Water,
Psybeam,Psychic,Charge,Psyduck Shadow,Water,
Psybeam,Psychic,Charge,Sigilyph,Psychic,Flying
Psybeam,Psychic,Charge,Spoink,Psychic,
Psybeam,Psychic,Charge,Venonat,Bug,Poison
Psybeam,Psychic,Charge,Venonat Normal,Bug,Poison
Psybeam,Psychic,Charge,Venonat Purified,Bug,Poison
Psybeam,Psychic,Charge,Venonat Shadow,Bug,Poison
Psybeam,Psychic,Charge,Wormadam Plant,Bug,Grass
Psybeam,Psychic,Charge,Wormadam Sandy,Bug,Ground
Psybeam,Psychic,Charge,Wormadam Trash,Bug,Steel
Psychic,Psychic,Charge,Alomomola,Water,
Psychic,Psychic,Charge,Beheeyem,Psychic,
Psychic,Psychic,Charge,Blissey,Normal,
Psychic,Psychic,Charge,Bronzong,Steel,Psychic
Psychic,Psychic,Charge,Butterfree,Bug,Flying
Psychic,Psychic,Charge,Celebi,Psychic,Grass
Psychic,Psychic,Charge,Chansey,Normal,
Psychic,Psychic,Charge,Claydol,Ground,Psychic
Psychic,Psychic,Charge,Clefable,Fairy,
Psychic,Psychic,Charge,Cofagrigus,Ghost,
Psychic,Psychic,Charge,Darmanitan Standard,Fire,
Psychic,Psychic,Charge,Darmanitan Standard,Fire,
Psychic,Psychic,Charge,Darmanitan Zen,Fire,Psychic
Psychic,Psychic,Charge,Darumaka,Fire,
Psychic,Psychic,Charge,Drowzee,Psychic,
Psychic,Psychic,Charge,Drowzee Normal,Psychic,
Psychic,Psychic,Charge,Drowzee Purified,Psychic,
Psychic,Psychic,Charge,Drowzee Shadow,Psychic,
Psychic,Psychic,Charge,Dusknoir,Ghost,
Psychic,Psychic,Charge,Dusknoir Normal,Ghost,
Psychic,Psychic,Charge,Dusknoir Purified,Ghost,
Psychic,Psychic,Charge,Dusknoir Shadow,Ghost,
Psychic,Psychic,Charge,Elgyem,Psychic,
Psychic,Psychic,Charge,Espeon,Psychic,
Psychic,Psychic,Charge,Exeggcute,Grass,Psychic
Psychic,Psychic,Charge,Exeggutor,Grass,Psychic
Psychic,Psychic,Charge,Exeggutor Normal,Grass,Psychic
Psychic,Psychic,Charge,Gallade,Psychic,Fighting
Psychic,Psychic,Charge,Gallade Normal,Psychic,Fighting
Psychic,Psychic,Charge,Gallade Purified,Psychic,Fighting
Psychic,Psychic,Charge,Gallade Shadow,Psychic,Fighting
Psychic,Psychic,Charge,Gardevoir,Psychic,Fairy
Psychic,Psychic,Charge,Gardevoir Normal,Psychic,Fairy
Psychic,Psychic,Charge,Gardevoir Purified,Psychic,Fairy
Psychic,Psychic,Charge,Gardevoir Shadow,Psychic,Fairy
Psychic,Psychic,Charge,Girafarig,Normal,Psychic
Psychic,Psychic,Charge,Golduck,Water,
Psychic,Psychic,Charge,Golduck Normal,Water,
Psychic,Psychic,Charge,Golduck Purified,Water,
Psychic,Psychic,Charge,Golduck Shadow,Water,
Psychic,Psychic,Charge,Gorebyss,Water,
Psychic,Psychic,Charge,Gothita,Psychic,
Psychic,Psychic,Charge,Gothitelle,Psychic,
Psychic,Psychic,Charge,Gothorita,Psychic,
Psychic,Psychic,Charge,Grumpig,Psychic,
Psychic,Psychic,Charge,Happiny,Normal,
Psychic,Psychic,Charge,Honchkrow,Dark,Flying
Psychic,Psychic,Charge,Honchkrow Normal,Dark,Flying
Psychic,Psychic,Charge,Honchkrow Purified,Dark,Flying
Psychic,Psychic,Charge,Honchkrow Shadow,Dark,Flying
Psychic,Psychic,Charge,Hypno,Psychic,
Psychic,Psychic,Charge,Hypno Normal,Psychic,
Psychic,Psychic,Charge,Hypno Purified,Psychic,
Psychic,Psychic,Charge,Hypno Shadow,Psychic,
Psychic,Psychic,Charge,Igglybuff,Normal,Fairy
Psychic,Psychic,Charge,Jirachi,Steel,Psychic
Psychic,Psychic,Charge,Kirlia,Psychic,Fairy
Psychic,Psychic,Charge,Kirlia Normal,Psychic,Fairy
Psychic,Psychic,Charge,Kirlia Purified,Psychic,Fairy
Psychic,Psychic,Charge,Kirlia Shadow,Psychic,Fairy
Psychic,Psychic,Charge,Latias,Dragon,Psychic
